lon,lat
-86.875,-10.5
-85.625,-10.5
-84.375,-10.5
-83.125,-10.5
-81.875,-10.5
-80.625,-10.5
-79.375,-10.5
-78.125,-10.5
-76.875,-10.5
-75.625,-10.5
-74.375,-10.5
-73.125,-10.5
-71.875,-10.5
-70.625,-10.5
-69.375,-10.5
-68.125,-10.5
-66.875,-10.5
-65.625,-10.5
-64.375,-10.5
-63.125,-10.5
-61.875,-10.5
-60.625,-10.5
-59.375,-10.5
-58.125,-10.5
-56.875,-10.5
-55.625,-10.5
-54.375,-10.5
-53.125,-10.5
-51.875,-10.5
-50.625,-10.5
-49.375,-10.5
-48.125,-10.5
-46.875,-10.5
-45.625,-10.5
-44.375,-10.5
-43.125,-10.5
-41.875,-10.5
-40.625,-10.5
-39.375,-10.5
-38.125,-10.5
-36.875,-10.5
-35.625,-10.5
-34.375,-10.5
-33.125,-10.5
-31.875,-10.5
-30.625,-10.5
-29.375,-10.5
-28.125,-10.5
-26.875,-10.5
-25.625,-10.5
-24.375,-10.5
-23.125,-10.5
-21.875,-10.5
-20.625,-10.5
-19.375,-10.5
-18.125,-10.5
-16.875,-10.5
-15.625,-10.5
-14.375,-10.5
-13.125,-10.5
-11.875,-10.5
-10.625,-10.5
-9.375,-10.5
-8.125,-10.5
-6.875,-10.5
-5.625,-10.5
-4.375,-10.5
-3.125,-10.5
-1.875,-10.5
-0.625,-10.5
0.625,-10.5
1.875,-10.5
3.125,-10.5
4.375,-10.5
5.625,-10.5
6.875,-10.5
8.125,-10.5
9.375,-10.5
10.625,-10.5
11.875,-10.5
13.125,-10.5
14.375,-10.5
15.625,-10.5
16.875,-10.5
18.125,-10.5
19.375,-10.5
20.625,-10.5
21.875,-10.5
23.125,-10.5
24.375,-10.5
25.625,-10.5
26.875,-10.5
28.125,-10.5
29.375,-10.5
30.625,-10.5
31.875,-10.5
33.125,-10.5
34.375,-10.5
35.625,-10.5
36.875,-10.5
38.125,-10.5
39.375,-10.5
40.625,-10.5
41.875,-10.5
43.125,-10.5
44.375,-10.5
45.625,-10.5
46.875,-10.5
48.125,-10.5
49.375,-10.5
50.625,-10.5
51.875,-10.5
53.125,-10.5
54.375,-10.5
55.625,-10.5
56.875,-10.5
58.125,-10.5
59.375,-10.5
60.625,-10.5
61.875,-10.5
63.125,-10.5
64.375,-10.5
65.625,-10.5
66.875,-10.5
68.125,-10.5
69.375,-10.5
70.625,-10.5
71.875,-10.5
73.125,-10.5
74.375,-10.5
75.625,-10.5
76.875,-10.5
78.125,-10.5
79.375,-10.5
80.625,-10.5
81.875,-10.5
83.125,-10.5
84.375,-10.5
85.625,-10.5
86.875,-10.5
88.125,-10.5
89.375,-10.5
90.625,-10.5
91.875,-10.5
93.125,-10.5
94.375,-10.5
95.625,-10.5
96.875,-10.5
98.125,-10.5
99.375,-10.5
100.625,-10.5
101.875,-10.5
103.125,-10.5
104.375,-10.5
105.625,-10.5
106.875,-10.5
108.125,-10.5
109.375,-10.5
110.625,-10.5
111.875,-10.5
113.125,-10.5
114.375,-10.5
115.625,-10.5
116.875,-10.5
118.125,-10.5
119.375,-10.5
120.625,-10.5
121.875,-10.5
123.125,-10.5
124.375,-10.5
125.625,-10.5
126.875,-10.5
128.125,-10.5
129.375,-10.5
130.625,-10.5
131.875,-10.5
133.125,-10.5
134.375,-10.5
135.625,-10.5
136.875,-10.5
138.125,-10.5
139.375,-10.5
140.625,-10.5
141.875,-10.5
143.125,-10.5
144.375,-10.5
145.625,-10.5
146.875,-10.5
148.125,-10.5
149.375,-10.5
150.625,-10.5
151.875,-10.5
153.125,-10.5
154.375,-10.5
155.625,-10.5
156.875,-10.5
158.125,-10.5
159.375,-10.5
160.625,-10.5
161.875,-10.5
163.125,-10.5
164.375,-10.5
165.625,-10.5
166.875,-10.5
168.125,-10.5
169.375,-10.5
170.625,-10.5
171.875,-10.5
173.125,-10.5
174.375,-10.5
175.625,-10.5
176.875,-10.5
178.125,-10.5
179.375,-10.5
-179.375,-9.5
-178.125,-9.5
-176.875,-9.5
-175.625,-9.5
-174.375,-9.5
-173.125,-9.5
-171.875,-9.5
-170.625,-9.5
-169.375,-9.5
-168.125,-9.5
-166.875,-9.5
-165.625,-9.5
-164.375,-9.5
-163.125,-9.5
-161.875,-9.5
-160.625,-9.5
-159.375,-9.5
-158.125,-9.5
-156.875,-9.5
-155.625,-9.5
-154.375,-9.5
-153.125,-9.5
-151.875,-9.5
-150.625,-9.5
-149.375,-9.5
-148.125,-9.5
-146.875,-9.5
-145.625,-9.5
-144.375,-9.5
-143.125,-9.5
-141.875,-9.5
-140.625,-9.5
-139.375,-9.5
-138.125,-9.5
-136.875,-9.5
-135.625,-9.5
-134.375,-9.5
-133.125,-9.5
-131.875,-9.5
-130.625,-9.5
-129.375,-9.5
-128.125,-9.5
-126.875,-9.5
-125.625,-9.5
-124.375,-9.5
-123.125,-9.5
-121.875,-9.5
-120.625,-9.5
-119.375,-9.5
-118.125,-9.5
-116.875,-9.5
-115.625,-9.5
-114.375,-9.5
-113.125,-9.5
-111.875,-9.5
-110.625,-9.5
-109.375,-9.5
-108.125,-9.5
-106.875,-9.5
-105.625,-9.5
-104.375,-9.5
-103.125,-9.5
-101.875,-9.5
-100.625,-9.5
-99.375,-9.5
-98.125,-9.5
-96.875,-9.5
-95.625,-9.5
-94.375,-9.5
-93.125,-9.5
-91.875,-9.5
-90.625,-9.5
-89.375,-9.5
-88.125,-9.5
-86.875,-9.5
-85.625,-9.5
-84.375,-9.5
-83.125,-9.5
-81.875,-9.5
-80.625,-9.5
-79.375,-9.5
-78.125,-9.5
-76.875,-9.5
-75.625,-9.5
-74.375,-9.5
-73.125,-9.5
-71.875,-9.5
-70.625,-9.5
-69.375,-9.5
-68.125,-9.5
-66.875,-9.5
-65.625,-9.5
-64.375,-9.5
-63.125,-9.5
-61.875,-9.5
-60.625,-9.5
-59.375,-9.5
-58.125,-9.5
-56.875,-9.5
-55.625,-9.5
-54.375,-9.5
-53.125,-9.5
-51.875,-9.5
-50.625,-9.5
-49.375,-9.5
-48.125,-9.5
-46.875,-9.5
-45.625,-9.5
-44.375,-9.5
-43.125,-9.5
-41.875,-9.5
-40.625,-9.5
-39.375,-9.5
-38.125,-9.5
-36.875,-9.5
-35.625,-9.5
-34.375,-9.5
-33.125,-9.5
-31.875,-9.5
-30.625,-9.5
-29.375,-9.5
-28.125,-9.5
-26.875,-9.5
-25.625,-9.5
-24.375,-9.5
-23.125,-9.5
-21.875,-9.5
-20.625,-9.5
-19.375,-9.5
-18.125,-9.5
-16.875,-9.5
-15.625,-9.5
-14.375,-9.5
-13.125,-9.5
-11.875,-9.5
-10.625,-9.5
-9.375,-9.5
-8.125,-9.5
-6.875,-9.5
-5.625,-9.5
-4.375,-9.5
-3.125,-9.5
-1.875,-9.5
-0.625,-9.5
0.625,-9.5
1.875,-9.5
3.125,-9.5
4.375,-9.5
5.625,-9.5
6.875,-9.5
8.125,-9.5
9.375,-9.5
10.625,-9.5
11.875,-9.5
13.125,-9.5
14.375,-9.5
15.625,-9.5
16.875,-9.5
18.125,-9.5
19.375,-9.5
20.625,-9.5
21.875,-9.5
23.125,-9.5
24.375,-9.5
25.625,-9.5
26.875,-9.5
28.125,-9.5
29.375,-9.5
30.625,-9.5
31.875,-9.5
33.125,-9.5
34.375,-9.5
35.625,-9.5
36.875,-9.5
38.125,-9.5
39.375,-9.5
40.625,-9.5
41.875,-9.5
43.125,-9.5
44.375,-9.5
45.625,-9.5
46.875,-9.5
48.125,-9.5
49.375,-9.5
50.625,-9.5
51.875,-9.5
53.125,-9.5
54.375,-9.5
55.625,-9.5
56.875,-9.5
58.125,-9.5
59.375,-9.5
60.625,-9.5
61.875,-9.5
63.125,-9.5
64.375,-9.5
65.625,-9.5
66.875,-9.5
68.125,-9.5
69.375,-9.5
70.625,-9.5
71.875,-9.5
73.125,-9.5
74.375,-9.5
75.625,-9.5
76.875,-9.5
78.125,-9.5
79.375,-9.5
80.625,-9.5
81.875,-9.5
83.125,-9.5
84.375,-9.5
85.625,-9.5
86.875,-9.5
88.125,-9.5
89.375,-9.5
90.625,-9.5
91.875,-9.5
93.125,-9.5
94.375,-9.5
95.625,-9.5
96.875,-9.5
98.125,-9.5
99.375,-9.5
100.625,-9.5
101.875,-9.5
103.125,-9.5
104.375,-9.5
105.625,-9.5
106.875,-9.5
108.125,-9.5
109.375,-9.5
110.625,-9.5
111.875,-9.5
113.125,-9.5
114.375,-9.5
115.625,-9.5
116.875,-9.5
118.125,-9.5
119.375,-9.5
120.625,-9.5
121.875,-9.5
123.125,-9.5
124.375,-9.5
125.625,-9.5
126.875,-9.5
128.125,-9.5
129.375,-9.5
130.625,-9.5
131.875,-9.5
133.125,-9.5
134.375,-9.5
135.625,-9.5
136.875,-9.5
138.125,-9.5
139.375,-9.5
140.625,-9.5
141.875,-9.5
143.125,-9.5
144.375,-9.5
145.625,-9.5
146.875,-9.5
148.125,-9.5
149.375,-9.5
150.625,-9.5
151.875,-9.5
153.125,-9.5
154.375,-9.5
155.625,-9.5
156.875,-9.5
158.125,-9.5
159.375,-9.5
160.625,-9.5
161.875,-9.5
163.125,-9.5
164.375,-9.5
165.625,-9.5
166.875,-9.5
168.125,-9.5
169.375,-9.5
170.625,-9.5
171.875,-9.5
173.125,-9.5
174.375,-9.5
175.625,-9.5
176.875,-9.5
178.125,-9.5
179.375,-9.5
-179.375,-8.5
-178.125,-8.5
-176.875,-8.5
-175.625,-8.5
-174.375,-8.5
-173.125,-8.5
-171.875,-8.5
-170.625,-8.5
-169.375,-8.5
-168.125,-8.5
-166.875,-8.5
-165.625,-8.5
-164.375,-8.5
-163.125,-8.5
-161.875,-8.5
-160.625,-8.5
-159.375,-8.5
-158.125,-8.5
-156.875,-8.5
-155.625,-8.5
-154.375,-8.5
-153.125,-8.5
-151.875,-8.5
-150.625,-8.5
-149.375,-8.5
-148.125,-8.5
-146.875,-8.5
-145.625,-8.5
-144.375,-8.5
-143.125,-8.5
-141.875,-8.5
-140.625,-8.5
-139.375,-8.5
-138.125,-8.5
-136.875,-8.5
-135.625,-8.5
-134.375,-8.5
-133.125,-8.5
-131.875,-8.5
-130.625,-8.5
-129.375,-8.5
-128.125,-8.5
-126.875,-8.5
-125.625,-8.5
-124.375,-8.5
-123.125,-8.5
-121.875,-8.5
-120.625,-8.5
-119.375,-8.5
-118.125,-8.5
-116.875,-8.5
-115.625,-8.5
-114.375,-8.5
-113.125,-8.5
-111.875,-8.5
-110.625,-8.5
-109.375,-8.5
-108.125,-8.5
-106.875,-8.5
-105.625,-8.5
-104.375,-8.5
-103.125,-8.5
-101.875,-8.5
-100.625,-8.5
-99.375,-8.5
-98.125,-8.5
-96.875,-8.5
-95.625,-8.5
-94.375,-8.5
-93.125,-8.5
-91.875,-8.5
-90.625,-8.5
-89.375,-8.5
-88.125,-8.5
-86.875,-8.5
-85.625,-8.5
-84.375,-8.5
-83.125,-8.5
-81.875,-8.5
-80.625,-8.5
-79.375,-8.5
-78.125,-8.5
-76.875,-8.5
-75.625,-8.5
-74.375,-8.5
-73.125,-8.5
-71.875,-8.5
-70.625,-8.5
-69.375,-8.5
-68.125,-8.5
-66.875,-8.5
-65.625,-8.5
-64.375,-8.5
-63.125,-8.5
-61.875,-8.5
-60.625,-8.5
-59.375,-8.5
-58.125,-8.5
-56.875,-8.5
-55.625,-8.5
-54.375,-8.5
-53.125,-8.5
-51.875,-8.5
-50.625,-8.5
-49.375,-8.5
-48.125,-8.5
-46.875,-8.5
-45.625,-8.5
-44.375,-8.5
-43.125,-8.5
-41.875,-8.5
-40.625,-8.5
-39.375,-8.5
-38.125,-8.5
-36.875,-8.5
-35.625,-8.5
-34.375,-8.5
-33.125,-8.5
-31.875,-8.5
-30.625,-8.5
-29.375,-8.5
-28.125,-8.5
-26.875,-8.5
-25.625,-8.5
-24.375,-8.5
-23.125,-8.5
-21.875,-8.5
-20.625,-8.5
-19.375,-8.5
-18.125,-8.5
-16.875,-8.5
-15.625,-8.5
-14.375,-8.5
-13.125,-8.5
-11.875,-8.5
-10.625,-8.5
-9.375,-8.5
-8.125,-8.5
-6.875,-8.5
-5.625,-8.5
-4.375,-8.5
-3.125,-8.5
-1.875,-8.5
-0.625,-8.5
0.625,-8.5
1.875,-8.5
3.125,-8.5
4.375,-8.5
5.625,-8.5
6.875,-8.5
8.125,-8.5
9.375,-8.5
10.625,-8.5
11.875,-8.5
13.125,-8.5
14.375,-8.5
15.625,-8.5
16.875,-8.5
18.125,-8.5
19.375,-8.5
20.625,-8.5
21.875,-8.5
23.125,-8.5
24.375,-8.5
25.625,-8.5
26.875,-8.5
28.125,-8.5
29.375,-8.5
30.625,-8.5
31.875,-8.5
33.125,-8.5
34.375,-8.5
35.625,-8.5
36.875,-8.5
38.125,-8.5
39.375,-8.5
40.625,-8.5
41.875,-8.5
43.125,-8.5
44.375,-8.5
45.625,-8.5
46.875,-8.5
48.125,-8.5
49.375,-8.5
50.625,-8.5
51.875,-8.5
53.125,-8.5
54.375,-8.5
55.625,-8.5
56.875,-8.5
58.125,-8.5
59.375,-8.5
60.625,-8.5
61.875,-8.5
63.125,-8.5
64.375,-8.5
65.625,-8.5
66.875,-8.5
68.125,-8.5
69.375,-8.5
70.625,-8.5
71.875,-8.5
73.125,-8.5
74.375,-8.5
75.625,-8.5
76.875,-8.5
78.125,-8.5
79.375,-8.5
80.625,-8.5
81.875,-8.5
83.125,-8.5
84.375,-8.5
85.625,-8.5
86.875,-8.5
88.125,-8.5
89.375,-8.5
90.625,-8.5
91.875,-8.5
93.125,-8.5
94.375,-8.5
95.625,-8.5
96.875,-8.5
98.125,-8.5
99.375,-8.5
100.625,-8.5
101.875,-8.5
103.125,-8.5
104.375,-8.5
105.625,-8.5
106.875,-8.5
108.125,-8.5
109.375,-8.5
110.625,-8.5
111.875,-8.5
113.125,-8.5
114.375,-8.5
115.625,-8.5
116.875,-8.5
118.125,-8.5
119.375,-8.5
120.625,-8.5
121.875,-8.5
123.125,-8.5
124.375,-8.5
125.625,-8.5
126.875,-8.5
128.125,-8.5
129.375,-8.5
130.625,-8.5
131.875,-8.5
133.125,-8.5
134.375,-8.5
135.625,-8.5
136.875,-8.5
138.125,-8.5
139.375,-8.5
140.625,-8.5
141.875,-8.5
143.125,-8.5
144.375,-8.5
145.625,-8.5
146.875,-8.5
148.125,-8.5
149.375,-8.5
150.625,-8.5
151.875,-8.5
153.125,-8.5
154.375,-8.5
155.625,-8.5
156.875,-8.5
158.125,-8.5
159.375,-8.5
160.625,-8.5
161.875,-8.5
163.125,-8.5
164.375,-8.5
165.625,-8.5
166.875,-8.5
168.125,-8.5
169.375,-8.5
170.625,-8.5
171.875,-8.5
173.125,-8.5
174.375,-8.5
175.625,-8.5
176.875,-8.5
178.125,-8.5
179.375,-8.5
-179.375,-7.5
-178.125,-7.5
-176.875,-7.5
-175.625,-7.5
-174.375,-7.5
-173.125,-7.5
-171.875,-7.5
-170.625,-7.5
-169.375,-7.5
-168.125,-7.5
-166.875,-7.5
-165.625,-7.5
-164.375,-7.5
-163.125,-7.5
-161.875,-7.5
-160.625,-7.5
-159.375,-7.5
-158.125,-7.5
-156.875,-7.5
-155.625,-7.5
-154.375,-7.5
-153.125,-7.5
-151.875,-7.5
-150.625,-7.5
-149.375,-7.5
-148.125,-7.5
-146.875,-7.5
-145.625,-7.5
-144.375,-7.5
-143.125,-7.5
-141.875,-7.5
-140.625,-7.5
-139.375,-7.5
-138.125,-7.5
-136.875,-7.5
-135.625,-7.5
-134.375,-7.5
-133.125,-7.5
-131.875,-7.5
-130.625,-7.5
-129.375,-7.5
-128.125,-7.5
-126.875,-7.5
-125.625,-7.5
-124.375,-7.5
-123.125,-7.5
-121.875,-7.5
-120.625,-7.5
-119.375,-7.5
-118.125,-7.5
-116.875,-7.5
-115.625,-7.5
-114.375,-7.5
-113.125,-7.5
-111.875,-7.5
-110.625,-7.5
-109.375,-7.5
-108.125,-7.5
-106.875,-7.5
-105.625,-7.5
-104.375,-7.5
-103.125,-7.5
-101.875,-7.5
-100.625,-7.5
-99.375,-7.5
-98.125,-7.5
-96.875,-7.5
-95.625,-7.5
-94.375,-7.5
-93.125,-7.5
-91.875,-7.5
-90.625,-7.5
-89.375,-7.5
-88.125,-7.5
-86.875,-7.5
-85.625,-7.5
-84.375,-7.5
-83.125,-7.5
-81.875,-7.5
-80.625,-7.5
-79.375,-7.5
-78.125,-7.5
-76.875,-7.5
-75.625,-7.5
-74.375,-7.5
-73.125,-7.5
-71.875,-7.5
-70.625,-7.5
-69.375,-7.5
-68.125,-7.5
-66.875,-7.5
-65.625,-7.5
-64.375,-7.5
-63.125,-7.5
-61.875,-7.5
-60.625,-7.5
-59.375,-7.5
-58.125,-7.5
-56.875,-7.5
-55.625,-7.5
-54.375,-7.5
-53.125,-7.5
-51.875,-7.5
-50.625,-7.5
-49.375,-7.5
-48.125,-7.5
-46.875,-7.5
-45.625,-7.5
-44.375,-7.5
-43.125,-7.5
-41.875,-7.5
-40.625,-7.5
-39.375,-7.5
-38.125,-7.5
-36.875,-7.5
-35.625,-7.5
-34.375,-7.5
-33.125,-7.5
-31.875,-7.5
-30.625,-7.5
-29.375,-7.5
-28.125,-7.5
-26.875,-7.5
-25.625,-7.5
-24.375,-7.5
-23.125,-7.5
-21.875,-7.5
-20.625,-7.5
-19.375,-7.5
-18.125,-7.5
-16.875,-7.5
-15.625,-7.5
-14.375,-7.5
-13.125,-7.5
-11.875,-7.5
-10.625,-7.5
-9.375,-7.5
-8.125,-7.5
-6.875,-7.5
-5.625,-7.5
-4.375,-7.5
-3.125,-7.5
-1.875,-7.5
-0.625,-7.5
0.625,-7.5
1.875,-7.5
3.125,-7.5
4.375,-7.5
5.625,-7.5
6.875,-7.5
8.125,-7.5
9.375,-7.5
10.625,-7.5
11.875,-7.5
13.125,-7.5
14.375,-7.5
15.625,-7.5
16.875,-7.5
18.125,-7.5
19.375,-7.5
20.625,-7.5
21.875,-7.5
23.125,-7.5
24.375,-7.5
25.625,-7.5
26.875,-7.5
28.125,-7.5
29.375,-7.5
30.625,-7.5
31.875,-7.5
33.125,-7.5
34.375,-7.5
35.625,-7.5
36.875,-7.5
38.125,-7.5
39.375,-7.5
40.625,-7.5
41.875,-7.5
43.125,-7.5
44.375,-7.5
45.625,-7.5
46.875,-7.5
48.125,-7.5
49.375,-7.5
50.625,-7.5
51.875,-7.5
53.125,-7.5
54.375,-7.5
55.625,-7.5
56.875,-7.5
58.125,-7.5
59.375,-7.5
60.625,-7.5
61.875,-7.5
63.125,-7.5
64.375,-7.5
65.625,-7.5
66.875,-7.5
68.125,-7.5
69.375,-7.5
70.625,-7.5
71.875,-7.5
73.125,-7.5
74.375,-7.5
75.625,-7.5
76.875,-7.5
78.125,-7.5
79.375,-7.5
80.625,-7.5
81.875,-7.5
83.125,-7.5
84.375,-7.5
85.625,-7.5
86.875,-7.5
88.125,-7.5
89.375,-7.5
90.625,-7.5
91.875,-7.5
93.125,-7.5
94.375,-7.5
95.625,-7.5
96.875,-7.5
98.125,-7.5
99.375,-7.5
100.625,-7.5
101.875,-7.5
103.125,-7.5
104.375,-7.5
105.625,-7.5
106.875,-7.5
108.125,-7.5
109.375,-7.5
110.625,-7.5
111.875,-7.5
113.125,-7.5
114.375,-7.5
115.625,-7.5
116.875,-7.5
118.125,-7.5
119.375,-7.5
120.625,-7.5
121.875,-7.5
123.125,-7.5
124.375,-7.5
125.625,-7.5
126.875,-7.5
128.125,-7.5
129.375,-7.5
130.625,-7.5
131.875,-7.5
133.125,-7.5
134.375,-7.5
135.625,-7.5
136.875,-7.5
138.125,-7.5
139.375,-7.5
140.625,-7.5
141.875,-7.5
143.125,-7.5
144.375,-7.5
145.625,-7.5
146.875,-7.5
148.125,-7.5
149.375,-7.5
150.625,-7.5
151.875,-7.5
153.125,-7.5
154.375,-7.5
155.625,-7.5
156.875,-7.5
158.125,-7.5
159.375,-7.5
160.625,-7.5
161.875,-7.5
163.125,-7.5
164.375,-7.5
165.625,-7.5
166.875,-7.5
168.125,-7.5
169.375,-7.5
170.625,-7.5
171.875,-7.5
173.125,-7.5
174.375,-7.5
175.625,-7.5
176.875,-7.5
178.125,-7.5
179.375,-7.5
-179.375,-6.5
-178.125,-6.5
-176.875,-6.5
-175.625,-6.5
-174.375,-6.5
-173.125,-6.5
-171.875,-6.5
-170.625,-6.5
-169.375,-6.5
-168.125,-6.5
-166.875,-6.5
-165.625,-6.5
-164.375,-6.5
-163.125,-6.5
-161.875,-6.5
-160.625,-6.5
-159.375,-6.5
-158.125,-6.5
-156.875,-6.5
-155.625,-6.5
-154.375,-6.5
-153.125,-6.5
-151.875,-6.5
-150.625,-6.5
-149.375,-6.5
-148.125,-6.5
-146.875,-6.5
-145.625,-6.5
-144.375,-6.5
-143.125,-6.5
-141.875,-6.5
-140.625,-6.5
-139.375,-6.5
-138.125,-6.5
-136.875,-6.5
-135.625,-6.5
-134.375,-6.5
-133.125,-6.5
-131.875,-6.5
-130.625,-6.5
-129.375,-6.5
-128.125,-6.5
-126.875,-6.5
-125.625,-6.5
-124.375,-6.5
-123.125,-6.5
-121.875,-6.5
-120.625,-6.5
-119.375,-6.5
-118.125,-6.5
-116.875,-6.5
-115.625,-6.5
-114.375,-6.5
-113.125,-6.5
-111.875,-6.5
-110.625,-6.5
-109.375,-6.5
-108.125,-6.5
-106.875,-6.5
-105.625,-6.5
-104.375,-6.5
-103.125,-6.5
-101.875,-6.5
-100.625,-6.5
-99.375,-6.5
-98.125,-6.5
-96.875,-6.5
-95.625,-6.5
-94.375,-6.5
-93.125,-6.5
-91.875,-6.5
-90.625,-6.5
-89.375,-6.5
-88.125,-6.5
-86.875,-6.5
-85.625,-6.5
-84.375,-6.5
-83.125,-6.5
-81.875,-6.5
-80.625,-6.5
-79.375,-6.5
-78.125,-6.5
-76.875,-6.5
-75.625,-6.5
-74.375,-6.5
-73.125,-6.5
-71.875,-6.5
-70.625,-6.5
-69.375,-6.5
-68.125,-6.5
-66.875,-6.5
-65.625,-6.5
-64.375,-6.5
-63.125,-6.5
-61.875,-6.5
-60.625,-6.5
-59.375,-6.5
-58.125,-6.5
-56.875,-6.5
-55.625,-6.5
-54.375,-6.5
-53.125,-6.5
-51.875,-6.5
-50.625,-6.5
-49.375,-6.5
-48.125,-6.5
-46.875,-6.5
-45.625,-6.5
-44.375,-6.5
-43.125,-6.5
-41.875,-6.5
-40.625,-6.5
-39.375,-6.5
-38.125,-6.5
-36.875,-6.5
-35.625,-6.5
-34.375,-6.5
-33.125,-6.5
-31.875,-6.5
-30.625,-6.5
-29.375,-6.5
-28.125,-6.5
-26.875,-6.5
-25.625,-6.5
-24.375,-6.5
-23.125,-6.5
-21.875,-6.5
-20.625,-6.5
-19.375,-6.5
-18.125,-6.5
-16.875,-6.5
-15.625,-6.5
-14.375,-6.5
-13.125,-6.5
-11.875,-6.5
-10.625,-6.5
-9.375,-6.5
-8.125,-6.5
-6.875,-6.5
-5.625,-6.5
-4.375,-6.5
-3.125,-6.5
-1.875,-6.5
-0.625,-6.5
0.625,-6.5
1.875,-6.5
3.125,-6.5
4.375,-6.5
5.625,-6.5
6.875,-6.5
8.125,-6.5
9.375,-6.5
10.625,-6.5
11.875,-6.5
13.125,-6.5
14.375,-6.5
15.625,-6.5
16.875,-6.5
18.125,-6.5
19.375,-6.5
20.625,-6.5
21.875,-6.5
23.125,-6.5
24.375,-6.5
25.625,-6.5
26.875,-6.5
28.125,-6.5
29.375,-6.5
30.625,-6.5
31.875,-6.5
33.125,-6.5
34.375,-6.5
35.625,-6.5
36.875,-6.5
38.125,-6.5
39.375,-6.5
40.625,-6.5
41.875,-6.5
43.125,-6.5
44.375,-6.5
45.625,-6.5
46.875,-6.5
48.125,-6.5
49.375,-6.5
50.625,-6.5
51.875,-6.5
53.125,-6.5
54.375,-6.5
55.625,-6.5
56.875,-6.5
58.125,-6.5
59.375,-6.5
60.625,-6.5
61.875,-6.5
63.125,-6.5
64.375,-6.5
65.625,-6.5
66.875,-6.5
68.125,-6.5
69.375,-6.5
70.625,-6.5
71.875,-6.5
73.125,-6.5
74.375,-6.5
75.625,-6.5
76.875,-6.5
78.125,-6.5
79.375,-6.5
80.625,-6.5
81.875,-6.5
83.125,-6.5
84.375,-6.5
85.625,-6.5
86.875,-6.5
88.125,-6.5
89.375,-6.5
90.625,-6.5
91.875,-6.5
93.125,-6.5
94.375,-6.5
95.625,-6.5
96.875,-6.5
98.125,-6.5
99.375,-6.5
100.625,-6.5
101.875,-6.5
103.125,-6.5
104.375,-6.5
105.625,-6.5
106.875,-6.5
108.125,-6.5
109.375,-6.5
110.625,-6.5
111.875,-6.5
113.125,-6.5
114.375,-6.5
115.625,-6.5
116.875,-6.5
118.125,-6.5
119.375,-6.5
120.625,-6.5
121.875,-6.5
123.125,-6.5
124.375,-6.5
125.625,-6.5
126.875,-6.5
128.125,-6.5
129.375,-6.5
130.625,-6.5
131.875,-6.5
133.125,-6.5
134.375,-6.5
135.625,-6.5
136.875,-6.5
138.125,-6.5
139.375,-6.5
140.625,-6.5
141.875,-6.5
143.125,-6.5
144.375,-6.5
145.625,-6.5
146.875,-6.5
148.125,-6.5
149.375,-6.5
150.625,-6.5
151.875,-6.5
153.125,-6.5
154.375,-6.5
155.625,-6.5
156.875,-6.5
158.125,-6.5
159.375,-6.5
160.625,-6.5
161.875,-6.5
163.125,-6.5
164.375,-6.5
165.625,-6.5
166.875,-6.5
168.125,-6.5
169.375,-6.5
170.625,-6.5
171.875,-6.5
173.125,-6.5
174.375,-6.5
175.625,-6.5
176.875,-6.5
178.125,-6.5
179.375,-6.5
-179.375,-5.5
-178.125,-5.5
-176.875,-5.5
-175.625,-5.5
-174.375,-5.5
-173.125,-5.5
-171.875,-5.5
-170.625,-5.5
-169.375,-5.5
-168.125,-5.5
-166.875,-5.5
-165.625,-5.5
-164.375,-5.5
-163.125,-5.5
-161.875,-5.5
-160.625,-5.5
-159.375,-5.5
-158.125,-5.5
-156.875,-5.5
-155.625,-5.5
-154.375,-5.5
-153.125,-5.5
-151.875,-5.5
-150.625,-5.5
-149.375,-5.5
-148.125,-5.5
-146.875,-5.5
-145.625,-5.5
-144.375,-5.5
-143.125,-5.5
-141.875,-5.5
-140.625,-5.5
-139.375,-5.5
-138.125,-5.5
-136.875,-5.5
-135.625,-5.5
-134.375,-5.5
-133.125,-5.5
-131.875,-5.5
-130.625,-5.5
-129.375,-5.5
-128.125,-5.5
-126.875,-5.5
-125.625,-5.5
-124.375,-5.5
-123.125,-5.5
-121.875,-5.5
-120.625,-5.5
-119.375,-5.5
-118.125,-5.5
-116.875,-5.5
-115.625,-5.5
-114.375,-5.5
-113.125,-5.5
-111.875,-5.5
-110.625,-5.5
-109.375,-5.5
-108.125,-5.5
-106.875,-5.5
-105.625,-5.5
-104.375,-5.5
-103.125,-5.5
-101.875,-5.5
-100.625,-5.5
-99.375,-5.5
-98.125,-5.5
-96.875,-5.5
-95.625,-5.5
-94.375,-5.5
-93.125,-5.5
-91.875,-5.5
-90.625,-5.5
-89.375,-5.5
-88.125,-5.5
-86.875,-5.5
-85.625,-5.5
-84.375,-5.5
-83.125,-5.5
-81.875,-5.5
-80.625,-5.5
-79.375,-5.5
-78.125,-5.5
-76.875,-5.5
-75.625,-5.5
-74.375,-5.5
-73.125,-5.5
-71.875,-5.5
-70.625,-5.5
-69.375,-5.5
-68.125,-5.5
-66.875,-5.5
-65.625,-5.5
-64.375,-5.5
-63.125,-5.5
-61.875,-5.5
-60.625,-5.5
-59.375,-5.5
-58.125,-5.5
-56.875,-5.5
-55.625,-5.5
-54.375,-5.5
-53.125,-5.5
-51.875,-5.5
-50.625,-5.5
-49.375,-5.5
