lon,lat,elev
-104.58,36.37,51.83537263626251
-105.97,35.17,55.7285873192436
-107.47,35.93,57.95328142380423
-105.57,36.42,60.84538375973303
-103.33,33.25,36.4293659621802
-106.58,36.72,64.9888765294772
-107.18,35.8,58.45383759733036
-105.97,36.65,70.16129032258064
-107.23,33.13,38.95995550611791
-103.68,35.2,36.26251390433815
-106.05,33.08,39.18242491657397
-104.93,35.82,55.08898776418243
-106.17,32.78,35.56729699666296
-108.37,32.55,53.11457174638487
-108.13,32.55,45.32814238042269
-106.77,35.97,70.77308120133482
-104.62,34.4,42.76974416017797
-108.78,35.1,56.28476084538376
-73.8,42.75,3.9766407119021134
-78.13,43.27,5.617352614015573
-77.78,42.25,16.629588431590655
-78.75,42.1,14.349276974416018
-78.02,42.3,13.709677419354838
-74.62,42.15,13.097886540600667
-77.73,42.95,6.395995550611791
-75.45,42.28,10.066740823136819
-76.33,43.15,4.866518353726362
-78.18,42.98,9.17686318131257
-77.35,42.35,11.123470522803114
-75.43,43.88,7.925472747497219
-75.92,43.55,7.230255839822024
-73.37,42.7,8.42602892102336
-74.18,42.58,17.32480533926585
-74.87,43.82,17.32480533926585
-75.98,42.22,15.211345939933258
-78.17,42.07,14.877641824249165
-75.28,43.45,11.985539488320356
-76.2,43.23,4.866518353726362
-72.3,40.95,2.1412680756395996
-74.17,43.08,8.843159065628475
-77.93,43.2,6.173526140155729
-78.73,42.93,7.6195773081201335
-74.05,42.33,5.617352614015573
-77.28,42.85,7.758620689655173
-76.35,42.23,9.2880978865406
-75.12,44.57,5.367074527252503
-76.73,42.95,4.866518353726362
-74.22,44.75,10.622914349276973
-73.43,44.88,3.0867630700778643
-75.12,42.9,12.068965517241379
-74.73,42.82,13.18131256952169
-74.95,44.58,6.562847608453837
-73.93,43.32,8.509454949944383
-74.92,42.7,11.81868743047831
-77.07,42.15,9.621802002224694
-76.18,42.6,11.206896551724137
-73.72,44.72,12.986651835372635
-74.92,42.27,14.015572858731923
-75.43,42.07,10.122358175750835
-73.87,41.02,3.6707452725250276
-74.13,42.23,18.381535038932146
-73.58,44.22,6.562847608453837
-73.8,44.9,8.9265850945495
-74.4,41.72,4.4493882091212456
-76.8,42.1,8.78754171301446
-76.08,42.08,8.676307007786429
-75.18,41.97,9.78865406006674
-75.12,43.07,5.116796440489432
-78.45,42.33,15.127919911012235
-79.3,42.45,8.092324805339265
-76.32,42.53,10.789766407119021
-78.23,42.13,15.545050055617352
-77.4,42.7,18.159065628476085
-74.48,41.35,5.450500556173526
-77.0,42.88,6.646273637374861
-77.03,42.88,7.730812013348165
-73.93,41.52,3.9766407119021134
-73.73,43.33,5.89543937708565
-73.62,43.35,4.532814238042269
-74.35,43.05,8.509454949944383
-75.47,44.35,5.367074527252503
-74.55,41.85,9.2880978865406
-75.78,42.32,9.2880978865406
-77.57,42.42,15.378197997775306
-77.62,42.78,9.2880978865406
-75.52,43.58,16.82424916573971
-75.75,43.68,16.57397107897664
-74.2,43.28,8.42602892102336
-77.7,42.35,12.931034482758621
-74.28,43.75,15.711902113459399
-76.45,42.45,9.78865406006674
-79.17,42.12,12.319243604004448
-73.98,44.25,18.07563959955506
-74.47,42.45,10.956618464961068
-74.65,44.75,5.867630700778643
-77.13,42.03,10.038932146829811
-74.87,43.07,9.260289210233593
-74.87,43.03,4.699666295884316
-78.8,42.25,15.044493882091212
-76.47,42.67,11.651835372636262
-78.65,43.18,6.0344827586206895
-75.48,43.8,8.9265850945495
-75.37,43.62,8.42602892102336
-77.3,43.07,5.617352614015573
-74.3,44.85,9.093437152391546
-74.97,42.52,11.735261401557286
-76.77,43.0,5.033370411568409
-73.62,42.85,4.616240266963293
-74.43,41.8,8.9265850945495
-74.43,41.45,6.896551724137931
-73.63,40.73,2.753058954393771
-74.15,41.77,12.180200222469411
-75.7,42.83,13.515016685205785
-77.9,42.73,9.093437152391546
-77.08,43.05,5.2836484983314795
-75.33,42.62,10.789766407119021
-74.22,43.97,15.211345939933258
-75.65,43.22,5.033370411568409
-73.98,40.6,1.807563959955506
-73.97,40.78,2.753058954393771
-73.78,40.65,1.807563959955506
-73.87,40.77,2.085650723025584
-75.0,44.8,3.6707452725250276
-73.98,43.7,10.122358175750835
-78.75,43.08,6.729699666295884
-74.17,43.22,8.259176863181313
-75.53,42.53,10.28921023359288
-75.43,44.73,4.004449388209121
-74.97,43.72,16.32369299221357
-78.45,42.08,13.681868743047831
-76.5,43.47,4.616240266963293
-76.32,42.08,8.509454949944383
-73.02,40.77,1.807563959955506
-77.18,42.67,10.094549499443826
-73.57,44.57,5.978865406006674
-74.32,42.08,8.676307007786429
-74.53,43.45,16.295884315906562
-78.05,42.57,11.151279199110123
-74.68,41.38,5.617352614015573
-73.92,41.63,3.0867630700778643
-74.43,42.32,11.568409343715238
-74.1,44.3,15.378197997775306
-72.72,40.97,2.474972191323693
-77.67,43.13,6.729699666295884
-75.4,42.38,10.372636262513904
-74.62,41.58,12.319243604004448
-74.08,41.85,2.1412680756395996
-73.82,43.03,4.254727474972191
-73.8,40.98,3.337041156840934
-73.1,40.97,1.9744160177975527
-75.5,42.67,10.53948832035595
-79.6,42.17,14.71078976640712
-79.27,42.27,13.43159065628476
-76.43,42.95,9.093437152391546
-74.42,42.02,24.11012235817575
-77.07,43.23,5.2836484983314795
-75.03,43.88,15.96218020022247
-76.12,43.12,5.2002224694104555
-74.28,42.95,4.199110122358175
-77.5,42.07,17.32480533926585
-73.68,42.75,1.8353726362625138
-74.43,44.23,15.878754171301445
-75.32,42.35,14.182424916573972
-75.38,43.15,7.842046718576196
-75.2,43.08,6.562847608453837
-74.17,41.55,4.866518353726362
-78.52,42.75,10.873192436040044
-75.13,42.17,12.152391546162402
-74.9,44.15,14.432703003337041
-73.52,40.65,1.7241379310344827
-78.2,42.68,16.240266963292548
-76.87,42.9,5.450500556173526
-75.87,43.97,5.839822024471635
-76.02,44.0,4.4493882091212456
-79.6,42.28,10.53948832035595
-73.97,41.38,4.365962180200222
-73.6,42.62,7.063403781979978
-73.4,43.55,2.6696329254727473
-77.77,42.03,16.240266963292548
-75.97,42.32,9.78865406006674
-74.22,42.3,15.878754171301445
-73.8,41.27,7.313681868743048
-83.82,35.2,17.07452725250278
-77.98,36.28,4.4493882091212456
-82.55,35.43,19.96662958843159
-82.53,35.6,20.85650723025584
-76.78,35.38,1.807563959955506
-81.87,36.17,33.42602892102336
-76.63,35.55,1.7241379310344827
-82.6,35.5,19.549499443826473
-82.32,35.62,21.99666295884316
-81.72,36.23,30.812013348164626
-81.83,35.73,10.984427141268075
-79.42,36.08,7.063403781979978
-75.55,35.27,1.6963292547274749
-81.08,35.73,9.955506117908786
-76.3,34.98,1.7241379310344827
-82.18,35.83,24.555061179087875
-79.1,35.92,5.867630700778643
-80.93,35.22,8.147942157953281
-78.5,35.65,4.4493882091212456
-78.28,35.02,2.975528364849833
-80.58,35.42,7.675194660734149
-83.18,35.32,19.46607341490545
-78.68,35.32,3.337041156840934
-78.97,36.03,5.116796440489432
-76.62,36.05,1.807563959955506
-76.2,36.32,1.6963292547274749
-80.85,36.23,9.093437152391546
-77.68,36.15,2.586206896551724
-78.87,35.07,2.447163515016685
-82.57,35.43,19.187986651835374
-81.93,35.27,10.038932146829811
-79.03,35.18,3.0033370411568407
-77.97,35.33,2.558398220244716
-79.4,36.07,7.230255839822024
-81.82,36.1,46.607341490545046
-79.95,36.08,9.2880978865406
-77.37,35.62,1.8909899888765294
-79.62,34.93,5.033370411568409
-75.68,35.22,1.7241379310344827
-78.42,36.37,5.700778642936596
-82.45,35.33,19.938820912124584
-83.18,35.05,34.17686318131257
-80.0,35.95,9.371523915461625
-77.3,34.83,1.9744160177975527
-79.73,35.22,7.842046718576196
-77.53,35.22,2.1134593993325916
-77.55,35.37,2.1134593993325916
-82.23,35.42,10.53948832035595
-79.45,34.78,3.5873192436040044
-81.53,35.92,11.81868743047831
-77.18,36.13,2.057842046718576
-80.27,35.82,8.509454949944383
-81.38,35.48,9.955506117908786
-78.32,36.1,3.8375973303670743
-78.98,34.62,2.586206896551724
-75.7,35.93,1.7241379310344827
-82.0,35.68,13.709677419354838
-82.67,35.8,18.60400444938821
-80.57,35.88,8.843159065628475
-80.5,34.97,6.562847608453837
-76.73,34.73,1.7241379310344827
-81.68,35.75,11.484983314794215
-80.62,36.52,10.372636262513904
-80.98,35.33,7.313681868743048
-77.1,36.45,2.586206896551724
-84.03,35.1,15.044493882091212
-78.57,35.9,4.004449388209121
-82.35,35.65,23.025583982202445
-81.15,36.17,9.872080088987763
-83.3,35.52,18.937708565072302
-82.7,35.27,19.549499443826473
-76.65,35.87,1.807563959955506
-79.02,35.18,3.3926585094549497
-78.78,35.87,5.394883203559511
-78.63,35.78,5.033370411568409
-79.82,35.82,8.509454949944383
-79.2,34.82,3.337041156840934
-79.7,36.38,9.17686318131257
-81.43,35.77,9.92769744160178
-77.67,36.48,3.4204671857619577
-77.82,35.95,2.5027808676307006
-77.72,35.9,2.586206896551724
-82.83,35.13,20.46718576195773
-78.92,36.22,6.312569521690768
-78.98,36.38,7.5917686318131254
-80.48,35.68,7.563959955506117
-79.05,35.53,3.8375973303670743
-81.53,35.3,9.2880978865406
-79.45,35.72,6.979977753058955
-78.35,35.52,2.9199110122358176
-78.02,34.0,1.807563959955506
-81.12,36.5,26.585094549499445
-80.88,35.82,9.705228031145717
-82.38,35.57,38.26473859844271
-83.93,35.45,11.067853170189098
-77.53,35.88,1.946607341490545
-81.3,36.4,26.00111234705228
-77.35,35.07,1.8909899888765294
-82.23,35.2,10.789766407119021
-80.82,35.9,7.758620689655173
-80.07,34.95,5.2002224694104555
-78.03,35.0,2.586206896551724
-77.05,35.53,1.7241379310344827
-82.97,35.48,24.165739710789765
-78.73,34.4,2.3081201334816464
-77.97,34.72,2.057842046718576
-77.03,35.85,1.807563959955506
-77.92,34.27,1.946607341490545
-77.92,34.32,1.9744160177975527
-77.95,35.7,2.586206896551724
-81.23,36.13,10.984427141268075
-80.38,35.85,7.063403781979978
-98.12,48.33,14.794215795328142
-103.63,47.83,20.300333704115683
-103.47,48.97,19.10456062291435
-103.32,46.48,26.334816462736374
-99.37,46.03,18.854282536151278
-103.98,46.92,25.47274749721913
-99.75,48.83,18.270300333704114
-101.73,48.32,19.271412680756395
-101.78,47.27,16.740823136818687
-100.75,46.77,15.739710789766407
-100.55,46.85,16.156840934371523
-100.45,48.83,15.545050055617352
-102.25,48.8,18.270300333704114
-103.38,46.18,26.89098998887653
-100.95,46.38,16.212458286985537
-100.67,47.83,17.57508342602892
-99.2,48.48,14.265850945494995
-99.13,47.45,15.044493882091212
-99.12,47.52,14.877641824249165
-101.58,46.38,22.8587319243604
-97.23,46.88,9.566184649610678
-97.63,48.8,9.17686318131257
-101.3,47.12,19.46607341490545
-97.27,46.8,9.872080088987763
-98.12,47.43,13.765294771968854
-98.57,47.22,14.543937708565071
-103.3,48.9,18.186874304783093
-98.87,48.12,14.098998887652947
-102.8,46.88,22.4972191323693
-100.28,48.03,14.794215795328142
-97.18,48.58,8.42602892102336
-102.65,47.35,20.550611790878754
-98.7,46.33,14.961067853170189
-98.48,48.42,14.543937708565071
-98.87,47.27,13.9321468298109
-101.85,46.37,21.496106785317018
-98.52,46.0,14.015572858731923
-97.6,46.62,11.151279199110123
-103.2,47.32,24.11012235817575
-96.8,46.9,9.371523915461625
-99.62,47.65,15.294771968854283
-98.93,46.07,18.520578420467185
-97.65,46.1,12.235817575083425
-100.67,46.05,15.850945494994438
-101.58,48.45,15.294771968854283
-98.4,46.15,13.793103448275861
-101.42,47.63,17.96440489432703
-101.82,46.82,19.35483870967742
-97.42,48.42,8.648498331479422
-100.0,46.03,17.71412680756396
-99.38,48.95,15.211345939933258
-99.88,47.75,15.211345939933258
-101.82,46.6,19.744160177975527
-102.05,46.9,19.96662958843159
-102.65,45.98,24.360400444938822
-97.07,47.45,9.343715239154616
-99.92,47.45,17.93659621802002
-98.68,46.88,14.07119021134594
-102.93,47.9,21.579532814238043
-102.08,48.67,16.907675194660733
-98.3,46.35,13.348164627363737
-98.33,48.75,15.32258064516129
-97.63,47.9,11.234705228031146
-99.43,48.28,14.543937708565071
-97.17,46.07,11.401557285873192
-97.68,46.43,11.04004449388209
-98.18,46.65,14.098998887652947
-100.9,46.8,16.46273637374861
-101.28,47.82,19.35483870967742
-97.32,47.5,9.566184649610678
-100.47,47.48,18.103448275862068
-98.58,47.63,14.460511679644048
-97.23,46.4,10.789766407119021
-98.17,47.77,14.098998887652947
-99.32,46.88,16.907675194660733
-103.5,46.97,20.7174638487208
-101.28,48.25,16.268075639599555
-101.3,48.18,16.657397107897662
-100.25,46.67,16.907675194660733
-101.52,48.77,15.628476084538375
-98.58,46.7,13.348164627363737
-102.33,46.38,22.96996662958843
-99.77,46.5,18.437152391546164
-102.87,46.55,23.99888765294772
-97.23,48.97,8.342602892102336
-98.0,48.02,14.543937708565071
-99.52,47.12,17.408231368186875
-102.65,48.57,20.383759733036708
-101.85,46.17,22.664071190211345
-102.95,46.1,25.47274749721913
-102.95,46.32,25.22246941045606
-102.32,46.88,22.58064516129032
-99.62,48.87,17.07452725250278
-100.0,48.38,14.71078976640712
-97.9,47.6,14.543937708565071
-101.12,46.23,16.991101223581758
-102.4,48.32,20.800889877641822
-99.92,46.85,17.408231368186875
-99.4,47.47,15.46162402669633
-101.93,48.33,20.133481646273637
-102.93,48.4,20.967741935483872
-100.4,48.35,14.182424916573972
-100.88,47.52,17.769744160177975
-101.13,47.45,18.854282536151278
-100.73,48.62,13.765294771968854
-98.0,46.92,12.068965517241379
-100.92,48.05,14.460511679644048
-98.08,46.37,13.348164627363737
-96.6,46.32,9.733036707452724
-97.92,48.93,9.872080088987763
-101.57,46.03,19.187986651835374
-103.28,47.8,19.46607341490545
-103.28,47.6,18.35372636262514
-101.02,48.92,14.460511679644048
-103.62,48.15,17.71412680756396
-103.75,48.13,19.549499443826473
-100.3,48.62,14.015572858731923
-100.8,47.15,19.96662958843159
-99.2,47.15,17.491657397107897
-101.92,47.28,17.157953281423804
-81.43,40.92,12.041156840934372
-80.55,41.6,10.53948832035595
-82.37,40.88,11.735261401557286
-80.8,41.85,7.480533926585094
-81.17,39.97,11.234705228031146
-83.77,40.37,11.735261401557286
-81.75,39.12,6.395995550611791
-83.63,41.38,7.397107897664071
-82.48,39.93,9.2880978865406
-82.97,40.82,9.733036707452724
-81.0,40.27,12.319243604004448
-81.58,40.03,9.093437152391546
-80.75,41.0,11.484983314794215
-84.53,40.57,8.9265850945495
-82.68,40.32,11.902113459399333
-81.2,41.58,12.319243604004448
-84.62,39.15,9.371523915461625
-84.13,38.78,5.923248053392658
-81.93,41.05,11.651835372636262
-84.7,39.12,5.89543937708565
-84.43,39.1,5.89543937708565
-82.95,39.62,7.341490545050055
-81.85,41.4,8.453837597330367
-82.95,39.93,8.092324805339265
-82.87,39.98,8.704115684093438
-82.07,40.22,8.259176863181313
-81.87,40.25,8.092324805339265
-81.8,40.37,11.735261401557286
-82.27,40.45,10.205784204671858
-84.18,39.77,8.008898776418242
-84.2,39.9,10.261401557285874
-84.38,41.28,7.675194660734149
-83.07,40.28,9.010011123470523
-80.63,41.68,10.456062291434927
-84.63,39.75,10.372636262513904
-82.05,41.38,7.842046718576196
-84.58,39.35,6.507230255839822
-83.93,39.18,9.593993325917687
-83.67,41.02,8.453837597330367
-83.67,41.05,8.147942157953281
-84.3,39.55,7.480533926585094
-82.53,40.48,10.706340378197998
-83.12,41.33,7.063403781979978
-82.8,40.72,11.568409343715238
-84.65,40.1,10.317018909899888
-82.2,40.52,10.122358175750835
-84.48,41.02,7.842046718576196
-80.87,39.67,6.896551724137931
-83.62,39.2,10.956618464961068
-81.15,41.3,12.068965517241379
-83.77,41.22,7.5917686318131254
-83.82,40.43,11.651835372636262
-83.48,40.12,10.205784204671858
-83.6,40.65,10.066740823136819
-84.25,39.35,8.008898776418242
-82.73,39.47,8.759733036707452
-84.12,40.72,8.9265850945495
-83.52,39.9,11.151279199110123
-81.27,40.83,11.151279199110123
-82.63,40.75,12.56952169076752
-81.43,39.42,6.562847608453837
-83.17,40.6,9.454949944382648
-81.73,40.9,11.151279199110123
-83.37,40.23,10.122358175750835
-82.47,39.27,8.092324805339265
-81.85,39.65,7.230255839822024
-84.4,39.52,7.230255839822024
-81.92,40.55,8.592880978865406
-80.9,40.72,11.345939933259176
-80.78,41.15,9.17686318131257
-84.6,41.58,8.9265850945495
-80.77,41.3,9.010011123470523
-82.8,40.55,10.873192436040044
-84.15,41.37,7.424916573971079
-82.42,40.08,8.759733036707452
-84.03,39.93,9.371523915461625
-82.22,39.73,9.17686318131257
-81.45,40.5,9.2880978865406
-81.22,39.4,7.313681868743048
-82.62,41.27,7.313681868743048
-82.22,41.27,8.565072302558399
-81.3,41.75,6.729699666295884
-83.95,40.98,8.092324805339265
-84.58,41.12,7.842046718576196
-81.92,39.83,10.28921023359288
-83.0,39.07,6.562847608453837
-84.25,40.15,8.759733036707452
-84.35,40.05,9.010011123470523
-82.88,38.75,6.229143492769744
-83.18,40.45,9.2880978865406
-82.83,41.65,6.562847608453837
-81.23,41.13,10.984427141268075
-83.85,38.78,9.093437152391546
-82.07,39.82,7.925472747497219
-84.38,40.55,9.010011123470523
-82.72,41.45,6.979977753058955
-83.48,39.75,10.706340378197998
-84.15,40.28,10.038932146829811
-83.75,39.95,9.955506117908786
-80.63,40.38,10.038932146829811
-84.42,41.5,7.758620689655173
-83.17,41.12,7.925472747497219
-84.17,39.97,8.676307007786429
-83.28,40.83,8.870967741935484
-83.78,40.1,10.122358175750835
-84.58,40.87,8.259176863181313
-84.48,40.22,9.955506117908786
-80.82,41.2,9.260289210233593
-83.42,39.52,9.78865406006674
-84.15,41.52,8.008898776418242
-82.98,39.12,6.395995550611791
-82.93,40.12,8.9265850945495
-84.63,39.87,10.873192436040044
-83.83,39.45,10.372636262513904
-81.92,40.78,10.28921023359288
-83.93,39.72,9.621802002224694
-80.67,41.25,11.81868743047831
-96.68,34.78,10.233592880978865
-99.33,34.58,13.348164627363737
-99.3,34.88,14.627363737486096
-98.67,36.8,13.18131256952169
-98.25,35.07,11.902113459399333
-95.63,34.25,6.0344827586206895
-98.37,34.9,12.68075639599555
-97.15,34.2,8.759733036707452
-99.77,36.13,22.4972191323693
-96.07,34.78,8.175750834260288
-96.08,34.43,6.979977753058955
-96.17,36.55,7.925472747497219
-96.0,36.75,7.703003337041157
-94.93,34.38,8.509454949944383
-100.53,36.82,22.525027808676306
-97.45,36.53,10.122358175750835
-95.87,35.97,6.729699666295884
-97.67,35.13,12.235817575083425
-102.48,36.73,36.76307007786429
-95.9,34.08,6.145717463848721
-96.4,35.83,8.592880978865406
-94.73,34.05,5.700778642936596
-94.68,34.15,7.230255839822024
-99.62,36.83,16.85205784204672
-96.73,36.7,9.621802002224694
-98.6,36.08,15.628476084538375
-94.63,34.15,10.122358175750835
-98.57,35.12,12.56952169076752
-94.77,34.25,12.68075639599555
-96.88,35.7,8.9265850945495
-98.65,34.42,11.401557285873192
-95.53,35.47,7.063403781979978
-98.35,36.77,11.651835372636262
-96.97,34.5,10.122358175750835
-97.92,35.05,10.873192436040044
-95.58,36.32,6.618464961067853
-96.55,36.28,9.17686318131257
-98.98,35.52,14.543937708565071
-98.68,35.35,14.154616240266963
-97.97,34.37,10.28921023359288
-98.98,35.28,14.627363737486096
-97.72,34.73,11.624026696329254
-97.6,35.95,11.318131256952169
-96.77,35.98,9.872080088987763
-95.73,34.53,7.758620689655173
-97.95,34.5,11.234705228031146
-96.38,34.02,7.230255839822024
-97.97,35.57,12.931034482758621
-97.4,34.62,10.011123470522802
-97.87,36.42,12.180200222469411
-99.8,35.2,18.46496106785317
-94.9,34.95,6.312569521690768
-99.62,36.38,20.300333704115683
-96.57,36.87,12.402669632925473
-99.58,36.55,19.271412680756395
-99.0,34.37,12.56952169076752
-99.12,36.77,14.71078976640712
-100.05,36.85,20.46718576195773
-98.32,35.63,15.155728587319244
-101.62,36.6,29.699666295884317
-98.12,36.75,11.81868743047831
-97.45,35.88,10.372636262513904
-99.4,35.6,17.07452725250278
-95.88,35.2,7.397107897664071
-95.68,35.82,6.896551724137931
-97.48,34.23,9.2880978865406
-98.27,36.55,13.18131256952169
-97.83,36.1,11.401557285873192
-99.05,35.0,14.794215795328142
-96.4,35.08,8.9265850945495
-99.92,34.68,15.294771968854283
-95.25,36.9,10.122358175750835
-96.4,36.4,8.759733036707452
-101.22,36.87,27.03003337041157
-95.52,34.0,6.479421579532814
-96.1,36.92,7.925472747497219
-94.82,33.9,5.89543937708565
-94.8,36.43,10.53948832035595
-97.8,36.72,10.511679644048943
-94.8,36.2,11.151279199110123
-102.97,36.9,38.51501668520579
-96.25,36.15,7.5917686318131254
-97.9,35.85,10.956618464961068
-96.7,34.0,8.008898776418242
-96.75,34.97,9.78865406006674
-99.9,36.72,19.549499443826473
-98.45,34.62,11.401557285873192
-99.35,35.87,18.937708565072302
-96.22,34.47,6.729699666295884
-97.62,34.83,9.955506117908786
-98.37,35.37,13.014460511679644
-94.72,35.75,9.093437152391546
-96.77,34.08,8.175750834260288
-99.43,34.83,14.516129032258064
-96.38,36.17,7.925472747497219
-96.68,36.25,9.705228031145717
-97.12,33.93,8.843159065628475
-97.95,34.65,12.56952169076752
-97.63,36.15,10.53948832035595
-95.78,34.88,8.231368186874304
-94.95,35.15,6.479421579532814
-95.87,34.32,7.341490545050055
-96.98,35.5,9.482758620689655
-94.88,36.88,8.453837597330367
-99.5,35.13,16.407119021134594
-95.33,35.77,6.590656284760845
-99.17,36.23,17.436040044493883
-97.05,36.88,11.29032258064516
-98.32,36.12,11.902113459399333
-96.3,35.43,9.566184649610678
-96.02,35.62,7.119021134593993
-98.47,36.37,12.152391546162402
-97.28,34.73,9.621802002224694
-96.35,36.67,8.731924360400445
-97.3,36.28,10.317018909899888
-97.1,36.73,10.094549499443826
-96.65,34.47,10.706340378197998
-94.62,35.05,5.367074527252503
-96.68,35.48,10.038932146829811
-97.35,35.02,10.456062291434927
-96.73,36.5,6.979977753058955
-98.3,34.18,9.2880978865406
-97.18,36.45,9.371523915461625
-102.73,36.93,37.93103448275862
-99.02,34.85,14.015572858731923
-99.63,35.27,16.907675194660733
-96.67,35.27,10.205784204671858
-96.93,35.32,10.372636262513904
-96.0,36.37,7.230255839822024
-94.63,34.47,7.5917686318131254
-98.95,34.65,13.097886540600667
-95.05,36.38,7.397107897664071
-94.62,35.25,5.784204671857619
-97.1,36.12,9.232480533926585
-94.65,35.83,10.984427141268075
-94.97,35.93,8.843159065628475
-98.97,36.05,16.490545050055616
-96.68,34.22,7.313681868743048
-95.9,36.2,7.369299221357063
-100.87,36.82,24.582869855394883
-95.25,34.63,6.479421579532814
-97.93,35.37,12.402669632925473
-95.1,34.0,5.978865406006674
-99.85,34.9,17.57508342602892
-95.37,35.97,6.646273637374861
-98.32,34.35,10.122358175750835
-98.4,35.83,14.543937708565071
-98.0,34.17,9.065628476084537
-98.85,36.58,14.599555061179087
-98.7,35.52,15.545050055617352
-95.2,35.48,6.312569521690768
-96.22,35.27,7.6195773081201335
-96.5,35.15,8.342602892102336
-98.68,34.72,15.211345939933258
-95.33,34.92,7.313681868743048
-123.75,44.4,3.5873192436040044
-120.75,44.88,24.443826473859843
-122.72,42.22,16.46273637374861
-120.75,44.73,25.389321468298107
-123.88,46.15,1.6963292547274749
-118.5,44.58,37.34705228031146
-124.37,43.12,3.754171301446051
-120.22,43.95,35.28921023359288
-122.82,45.5,3.503893214682981
-122.03,44.3,19.883203559510566
-121.28,44.07,32.67519466073415
-118.17,43.92,29.36596218020022
-121.1,42.43,38.73748609566184
-121.95,45.63,2.3915461624026695
-124.25,42.03,2.0300333704115685
-120.6,43.8,40.98998887652947
-122.97,42.15,18.020022246941046
-117.85,42.78,34.983314794215794
-122.48,44.4,8.9265850945495
-123.65,42.17,12.931034482758621
-121.95,42.65,36.84649610678532
-123.28,46.1,2.3081201334816464
-123.9,45.22,2.1412680756395996
-120.18,45.23,25.88987764182425
-123.2,44.63,3.5595105672969964
-123.45,44.5,5.978865406006674
-123.07,43.78,7.146829810901001
-123.05,43.72,8.592880978865406
-122.13,42.9,56.535038932146826
-123.32,44.93,4.4493882091212456
-117.33,42.93,37.45828698553949
-122.25,44.72,12.652947719688543
-123.12,45.48,3.0867630700778643
-122.97,43.78,8.064516129032258
-123.32,43.67,4.115684093437152
-118.38,43.8,31.507230255839822
-121.13,45.45,12.903225806451612
-122.2,45.28,9.53837597330367
-117.92,45.55,24.360400444938822
-123.6,43.65,2.753058954393771
-117.08,45.7,29.449388209121246
-122.32,45.27,5.116796440489432
-123.22,44.12,4.755283648498331
-124.03,43.25,3.337041156840934
-123.43,44.87,4.783092324805339
-123.3,44.12,4.866518353726362
-123.1,45.53,3.1701890989988875
-120.2,45.0,24.193548387096772
-122.67,44.42,6.312569521690768
-124.12,43.75,1.8909899888765294
-124.42,42.4,2.057842046718576
-121.75,45.3,35.40044493882091
-123.35,42.43,9.482758620689655
-122.57,42.12,22.330367074527253
-120.93,44.52,32.5083426028921
-117.12,44.88,24.360400444938822
-119.65,42.55,49.304783092324804
-123.35,45.32,7.758620689655173
-122.15,45.45,7.981090100111235
-119.55,45.37,17.630700778642936
-119.27,45.82,7.063403781979978
-123.0,45.52,3.337041156840934
-122.78,44.35,6.229143492769744
-124.1,43.93,2.6696329254727473
-121.52,45.68,5.867630700778643
-122.37,42.22,40.40600667408231
-117.27,44.35,19.883203559510566
-122.97,43.37,10.789766407119021
-118.95,44.42,27.669632925472747
-121.95,42.13,35.90100111234705
-120.68,45.2,24.638487208008897
-121.78,42.2,36.373748609566185
-122.72,44.62,6.0344827586206895
-118.08,45.33,25.22246941045606
-124.45,42.93,2.3915461624026695
-123.57,44.92,32.09121245828698
-122.68,44.1,7.397107897664071
-122.93,43.23,12.235817575083425
-119.1,44.72,33.203559510567295
-122.77,43.92,7.675194660734149
-122.68,42.67,14.794215795328142
-120.97,44.73,16.073414905450502
-121.13,44.63,21.162402669632925
-121.15,44.67,22.8587319243604
-118.83,43.28,36.45717463848721
-121.32,42.0,40.906562847608456
-121.95,44.62,22.413793103448274
-118.0,44.67,34.705228031145715
-117.87,42.42,39.46051167964405
-122.12,44.18,14.154616240266963
-123.17,45.22,2.947719688542825
-122.87,42.3,13.987764182424916
-122.87,42.37,12.903225806451612
-118.42,45.95,9.872080088987763
-119.42,44.82,18.60400444938821
-120.72,45.48,17.491657397107897
-123.13,43.05,8.843159065628475
-123.77,45.82,2.836484983314794
-124.05,44.63,2.6696329254727473
-124.25,43.42,1.6963292547274749
-122.75,45.28,2.9199110122358176
-117.0,43.87,20.216907675194662
-123.28,43.42,5.784204671857619
-122.43,43.75,12.764182424916573
-117.02,44.02,20.216907675194662
-122.6,45.35,3.0867630700778643
-123.93,45.03,2.9199110122358176
-121.57,45.53,14.516129032258064
-119.97,44.13,32.8698553948832
-121.23,44.73,13.598442714126808
-118.68,45.7,14.265850945494995
-118.8,45.67,10.622914349276973
-118.85,45.68,14.293659621802002
-118.82,45.48,16.212458286985537
-121.35,45.12,20.216907675194662
-122.68,45.52,2.975528364849833
-124.4,42.73,2.9199110122358176
-124.07,42.88,4.199110122358175
-120.9,44.35,25.723025583982203
-122.52,42.73,22.691879866518352
-123.62,43.13,7.925472747497219
-122.92,45.3,5.784204671857619
-117.17,44.77,20.46718576195773
-123.35,42.95,7.397107897664071
-118.07,43.5,29.032258064516128
-117.12,43.37,32.758620689655174
-117.63,42.83,30.478309232480534
-123.37,43.22,5.2558398220244715
-123.03,42.23,14.794215795328142
-122.82,45.87,2.474972191323693
-123.0,44.92,3.4204671857619577
-121.98,44.47,33.45383759733036
